"sex","sit","stand","step","sleep","outcome"
"Female",0.412484008080828,0.110193302731996,0.0638719588679983,0.413450730319178,-0.403445756283599
"Male",0.270248328168398,0.198605243053903,0.105774379610674,0.425372049167026,-0.775878593652108
"Female",0.463349249131725,0.149184465089938,0.0255023455422921,0.361963940236044,-0.569377824199721
"Female",0.408813502679999,0.127624119334458,0.0359741338903069,0.427588244095235,-1.29436075777879
"Male",0.373554998708144,0.228168412998362,0.0347820704055047,0.363494517887988,-0.162683411983997
"Female",0.448136839109904,0.131974847765978,0.0235249733822576,0.396363339741861,-1.68576704248438
"Male",0.492498764278649,0.140357954265721,0.0394542867828943,0.327688994672735,-0.28036817813363
"Male",0.320190149681547,0.225658608433087,0.126210012837251,0.327941229048114,0.58991825649381
"Male",0.400998706355839,0.120053876228121,0.0388236690232321,0.440123748392808,-0.649842464604802
"Female",0.704751146179254,0.0190135969706366,0.0100522131797776,0.266183043670332,-0.476673361657621
"Female",0.460421754443998,0.0837982395224621,0.00889454925003715,0.446885456783503,-0.83066719245246
"Female",0.448693957367198,0.141634025830602,0.0478888728266082,0.361783143975591,0.0545472910146308
"Female",0.454225189368818,0.0740426364145701,0.0305220511185382,0.441210123098074,-0.474144529117281
"Male",0.415938467323302,0.212633154108962,0.0507662045078591,0.320662174059877,0.620588526661763
"Male",0.459105721112808,0.107684493657407,0.0303091857811546,0.402900599448631,-0.0813927296238114
"Female",0.34645218432718,0.176400967011453,0.0491741680574859,0.42797268060388,0.027838008707914
"Female",0.407231369391708,0.169549435900128,0.0738563763883808,0.349362818319784,1.15276082987667
"Female",0.5064664310604,0.109075694124693,0.0206880808693496,0.363769793945557,-0.613393085569486
"Female",0.317211647037977,0.257857601027216,0.157950579420698,0.266980172514109,0.536502723317725
"Female",0.425065714987536,0.152977194517554,0.0658457516293678,0.356111338865542,0.546523179083782
"Male",0.450386637366186,0.106610567801945,0.0368715284916449,0.406131266340224,-1.19329143846559
"Female",0.473328976691768,0.0988834085106406,0.0291484087159156,0.398639206081676,0.00717320731174637
"Female",0.424055110299394,0.164253286029972,0.136497426029019,0.275194177641615,0.433323915211243
"Female",0.547772981003268,0.0747786822179717,0.0272007317557818,0.350247605022979,-0.322430955285236
"Male",0.261585497298796,0.223800616162079,0.0800404389088812,0.434573447630244,-0.512205772524118
"Female",0.579456450595015,0.0972367175234495,0.0632619251194932,0.260044906762043,0.0652516473863506
"Male",0.613970422951818,0.126054559953718,0.0434060484655399,0.216568968628924,0.404132701740002
"Female",0.411980742229031,0.0941515918024819,0.0304832673825259,0.463384398585961,0.148484648468714
"Female",0.453830270383967,0.117515161373102,0.0309729249923315,0.3976816432506,-0.159699426939399
"Male",0.363892864787445,0.128870778178007,0.0901036687491242,0.417132688285423,-0.664481165471896
"Male",0.492072283417124,0.129239405125128,0.0340696675328061,0.344618643924942,-0.918916754646829
"Female",0.486935028950332,0.0812968236886122,0.0575703948282407,0.374197752532815,0.104860501437699
"Male",0.366388876128206,0.159412303227958,0.136681351626995,0.33751746901684,-0.310514520569705
"Female",0.423314156416021,0.173960006529948,0.0630557353617261,0.339670101692305,0.349639320831654
"Male",0.436590300450942,0.207646503776172,0.0574048339593701,0.298358361813516,-0.195397419500883
"Female",0.381492314795011,0.168438796320348,0.0530126955458905,0.39705619333875,-0.135002478548444
"Male",0.538245652786074,0.0815366066116927,0.0460940456973635,0.33412369490487,-1.0398626791486
"Male",0.408501989828519,0.216830021462181,0.054528534273311,0.32013945443599,0.00562536893412158
"Female",0.377025086449511,0.126630223980179,0.0259070541844033,0.470437635385907,-0.872467877464155
"Female",0.336039206588323,0.240138351244906,0.0840740208644232,0.339748421302348,-0.35199567208567
"Female",0.280273518161198,0.281786384492502,0.125002766007557,0.312937331338744,0.451049182737626
"Male",0.440918715637206,0.140648615970957,0.0250033104725633,0.393429357919274,-0.976729115753959
"Female",0.490195317560783,0.0821412526714673,0.0333286690113846,0.394334760756365,-0.525786706150318
"Female",0.229299079999021,0.33791735724971,0.149727060492197,0.283056502259072,0.341712096197926
"Male",0.450741166560585,0.13279393663015,0.022735821728732,0.393729075080533,0.0333611006629388
"Female",0.370193773387208,0.177491174476103,0.0485840087539001,0.403731043382789,-0.733465210488599
"Female",0.593909885978167,0.0753969993544204,0.0256489144607417,0.305044200206671,-0.825995760172634
"Male",0.310299191947759,0.277878104012818,0.107148166231628,0.304674537807795,0.488084762343976
"Female",0.414287626602877,0.121424030764494,0.0895451981664731,0.374743144466156,0.344885558736908
"Female",0.452035607575666,0.117369867349629,0.0925734730282626,0.338021052046443,0.237649300973594
"Female",0.29497706338777,0.186510704796919,0.0643879174517875,0.454124314363523,-0.0736574736840832
"Male",0.580530512052437,0.0409351893842212,0.0339350634896658,0.344599235073676,-0.478839985632664
"Female",0.426465232132642,0.128209922977345,0.0687419531758376,0.376582891714175,0.337948719715405
"Female",0.397332247960083,0.252581581813317,0.0582047975312136,0.291881372695386,1.19779090844265
"Male",0.478619762933025,0.100835938059347,0.0414555751537095,0.379088723853918,0.116911104777419
"Female",0.357141663261154,0.175312862245162,0.0579481531927647,0.409597321300919,0.0198465996086037
"Female",0.332346340297253,0.285963416096817,0.055157749010026,0.326532494595904,-0.246368165262797
"Female",0.425868429727888,0.0980533959296363,0.0431397511386316,0.432938423203844,-0.45579351191238
"Male",0.507927500421021,0.114139338625737,0.0420566212460766,0.335876539707165,0.00418686017596159
"Male",0.433366005471291,0.0840382317981912,0.0554659751890944,0.427129787541423,-0.400775480319302
"Male",0.590888320295896,0.0510865077184059,0.00954353434320312,0.348481637642495,-1.69083928090434
"Female",0.399334083714819,0.172112384826832,0.0573289272909653,0.371224604167383,0.199700286454806
"Female",0.26211213309629,0.298452951325261,0.123318630299993,0.316116285278456,0.955091969986894
"Female",0.484410909040507,0.145015012924792,0.070945782490312,0.299628295544388,-0.0516387774729776
"Male",0.469112675237713,0.150715517017262,0.0370626113144466,0.343109196430578,-0.839137903163316
"Female",0.316113333173713,0.308770891532594,0.13599564943261,0.239120125861084,0.721790512961093
"Female",0.371996968085043,0.183542195958826,0.0486032540058574,0.395857581950274,0.170426385735191
"Female",0.433133172865156,0.123944934940604,0.0430581128396255,0.399863779354614,0.779380598634118
"Female",0.55401914290416,0.0908771144278802,0.0166077870740538,0.338495955593906,-0.00107788622405158
"Male",0.405744971165262,0.219572833818584,0.0390992364433718,0.335582958572782,-0.265027206245376
"Male",0.43749117118578,0.102144293472652,0.0575615029991925,0.402803032342376,-0.780233730570922
"Male",0.30022562037141,0.223730326088289,0.0890501245250118,0.386993929015289,-0.542300594825186
"Male",0.489061347467778,0.180223341227424,0.05875682745533,0.271958483849468,-0.212124822324044
"Male",0.450181284513015,0.151096156944159,0.0572140612963346,0.341508497246491,-0.579104656958499
"Male",0.450671222637596,0.0698013352459278,0.0482958046024865,0.43123163751399,-0.0801642227291532
"Female",0.466725798819109,0.0896548069731108,0.0603481164026462,0.383271277805134,0.877466810693955
"Female",0.486295490022803,0.108964549400264,0.0339280006990373,0.370811959877896,0.0243918259328564
"Male",0.448307102748889,0.169265356631187,0.0524894714537514,0.329938069166173,-0.440034763732999
"Female",0.534086762601045,0.116698747621525,0.0431705624737414,0.306043927303689,-0.500298792722508
"Female",0.44768902117906,0.103067721783451,0.0732749633722732,0.375968293665216,0.412131626264269
"Female",0.503210350461811,0.0799335247217465,0.0520746517522117,0.364781473064231,-0.917092725941712
"Male",0.288272932349724,0.24150413740949,0.0889236249414952,0.381299305299291,-0.913559965625571
"Female",0.371713881745349,0.101186348001341,0.0310106907895595,0.496089079463751,-0.0160802338145055
"Female",0.356401661600149,0.215228590146788,0.13185697537787,0.296512772875193,1.21572904332833
"Female",0.415675744767621,0.0982909457179448,0.0223312790758412,0.463702030438593,-1.10080331299653
"Female",0.383431137587575,0.202577132420704,0.0676604289311152,0.346331301060606,0.74250172629367
"Male",0.459221905872531,0.126648588397672,0.0388875579280877,0.375241947801709,0.0317325350277163
"Female",0.273932984816535,0.34216624923179,0.126134913682985,0.257765852268691,1.12939236358737
"Female",0.517365192265227,0.0876709021193472,0.0569185045833217,0.338045401032104,-0.423024584494952
"Female",0.450556113863807,0.163636491083461,0.0559373250773783,0.329870069975353,0.418470002309207
"Male",0.531001142117556,0.150053725697925,0.0361833354591566,0.282761796725362,-1.18860135014148
"Male",0.330849997230152,0.2245979246883,0.0685791044483109,0.375972973633237,-0.0539954115229179
"Female",0.436400948309848,0.116969413986483,0.0591675833548239,0.387462054348845,0.146070342122326
"Male",0.463198454829282,0.152938236904022,0.0389531071319499,0.344910201134746,0.625758908400482
"Male",0.45069598216466,0.0769973192386354,0.0132710222620984,0.459035676334606,-1.87344529916829
"Female",0.394177240594824,0.159392554647277,0.0367258450593997,0.409704359698499,-0.95509269372208
"Female",0.397159002490767,0.139951900205456,0.0336323873115153,0.429256709992262,-0.137335393361374
"Male",0.407480214037169,0.158741839504498,0.0495453336679113,0.384232612790421,-0.625650351339447
"Female",0.581227614005364,0.0546804827773525,0.0235500013312603,0.340541901886023,-0.108134645500878
"Male",0.470143201195128,0.128524444569741,0.0565839185243887,0.344748435710742,0.000347054145567405
"Male",0.466585529020205,0.101638667739934,0.0156823134474227,0.416093489792439,-0.734884514926964
"Male",0.254843158023462,0.305651291707178,0.092150659790231,0.347354890479129,-0.0984222825446932
"Male",0.382229809387779,0.181170732345676,0.122959920694649,0.313639537571895,0.644647158960433
"Male",0.625087128722239,0.0502141554297525,0.0493622205142509,0.275336495333757,0.20491316939045
"Female",0.284365309611919,0.246036568186237,0.159975149852168,0.309622972349676,0.576114130350002
"Male",0.498560073825056,0.133049902977712,0.0721614947058762,0.296228528491356,-0.857042054900136
"Female",0.515084348751613,0.0774850610327718,0.0188180279647908,0.388612562250824,-0.655320849474015
"Female",0.491469631817882,0.132008905778003,0.0602955128055499,0.316225949598564,-0.339163818995237
"Female",0.43324329426984,0.225684337854951,0.0624306656438127,0.278641702231396,0.686214888339972
"Female",0.365831300056383,0.142403940273267,0.0981680856076334,0.393596674062717,0.712493910625769
"Male",0.517524428783634,0.11213131365208,0.0383220274686587,0.332022230095628,-0.878695659320598
"Male",0.420132701302348,0.117424624154558,0.0474119823229275,0.415030692220167,-0.888863614101615
"Male",0.406402052096292,0.144309498633901,0.0537547062037919,0.395533743066016,-0.535537073616068
"Female",0.351720137410186,0.208025027220637,0.0773732226950312,0.362881612674146,0.663470681186085
"Male",0.402859883716214,0.166949938252388,0.0619188285211123,0.368271349510286,0.000404187481726437
"Female",0.471954420562758,0.170300283249583,0.0359717177329723,0.321773578454686,0.39954551492727
"Male",0.408546731576375,0.199653217405791,0.0621440480770278,0.329656002940806,-0.225269183496197
"Female",0.402739598685398,0.173314091092182,0.0598236993894262,0.364122610832994,-0.0653261619658414
"Female",0.589369447953598,0.0758519451685508,0.027848392889844,0.306930213988007,-0.109086323323268
"Male",0.394663598966168,0.0916307355923969,0.0825494866947877,0.431156178746647,-0.371199528221818
"Male",0.255818733539274,0.2809227908377,0.126643820909003,0.336614654714022,-0.0934049119779702
"Female",0.532883567862398,0.0561313868742844,0.00771872744534699,0.403266317817971,-0.115453900529019
"Male",0.500455190437427,0.0768049891764365,0.0301580536295261,0.392581766756611,0.177444040403428
"Female",0.48069479571122,0.135988499315645,0.0375825158589368,0.345734189114198,-0.303962823178741
"Female",0.540604858511051,0.097768872018809,0.023234415470663,0.338391853999477,0.277207815744097
"Female",0.447436228417785,0.156406452182934,0.0647952202456025,0.331362099153679,0.0465123029792333
"Female",0.381353332543449,0.203088794520814,0.037617087776678,0.377940785159059,-0.530130770225473
"Female",0.340167099665331,0.17737498761438,0.0552430683472316,0.427214844373057,0.069380726181526
"Female",0.482065411652046,0.114988452565345,0.0486309967222933,0.354315139060316,0.0518643469801804
"Female",0.559122509149906,0.0842974738494609,0.0430001206972802,0.313579896303352,-0.0569012483652803
"Male",0.339184216903096,0.185965792409715,0.101519192453492,0.373330798233696,-0.567653287648785
"Male",0.442376877382707,0.16960055656902,0.0574226261425105,0.330599939905763,-0.907424568138084
"Male",0.369125752728555,0.152112885639994,0.0199542205559386,0.458807141075512,-1.61663162400518
"Female",0.468168856676303,0.105158295483738,0.0641531751367657,0.362519672703193,-0.154473049887655
"Male",0.25248068569481,0.365987134374321,0.0991122161249149,0.282419963805954,-0.199127548655257
"Male",0.597436381238055,0.0865675404829528,0.0273312715668734,0.288664806712118,-1.19282618465119
"Male",0.30336930124851,0.316960410067771,0.128082417818963,0.251587870864756,-0.010339719229758
"Female",0.340397123905711,0.162762556065469,0.065490965843381,0.431349354185439,0.544716765076299
"Male",0.529425388258543,0.0751066505292643,0.0391577845650556,0.356310176647137,-1.54816350475638
"Female",0.435523963139444,0.168242453106348,0.0736199766843515,0.322613607069857,-0.583933026060843
"Female",0.27981059191592,0.266543600775585,0.0632693067822381,0.390376500526257,-0.35345101509063
"Female",0.339349422214239,0.186997473985969,0.0410130058128836,0.432640097986908,0.216822335901543
"Female",0.532821466097651,0.127347825873429,0.0772908530062064,0.262539855022714,0.942612763037486
"Male",0.473432762573891,0.12543193125971,0.0310748972761026,0.370060408890296,-0.80535189815264
"Female",0.517481259600221,0.0691185393231471,0.0413127564139116,0.372087444662721,0.398901303867608
"Male",0.508588022409187,0.094472620129357,0.0605186518764091,0.336420705585047,0.137468535563982
"Female",0.297753035422044,0.242276446431755,0.114967729850291,0.345002788295909,0.562930570926384
"Female",0.385068326182606,0.141574159509978,0.0155078500021373,0.457849664305278,0.00346780570714611
"Female",0.521874913978982,0.0690702093088321,0.0202318054201353,0.388823071292051,-0.352056313529481
"Female",0.49600820986275,0.0974007337532118,0.0314664530959686,0.37512460328807,-0.606491071772164
"Female",0.454414175062756,0.132150618995278,0.0357884864846999,0.377646719457266,0.133439641035113
"Male",0.467754862214408,0.137848557096962,0.0380259366227527,0.356370644065878,-0.589493050254408
"Female",0.432992209607143,0.144122765663793,0.0902560338997057,0.332628990829358,0.252439431725454
"Female",0.348637033003678,0.192338732996715,0.0715007784739241,0.387523455525683,1.26325470578568
"Female",0.462743907820706,0.14523914141457,0.0547722631644883,0.337244687600236,0.668901562061741
"Male",0.468140305092347,0.0976244925189857,0.0467893478881262,0.387445854500541,-0.996236695647323
"Female",0.420263044018849,0.1532622947915,0.0600573159256188,0.366417345264032,-0.0281852219028593
"Male",0.37176221303112,0.226330278242569,0.0410869206496318,0.360820588076679,-0.522248503710348
"Female",0.424983144777006,0.122595776950518,0.0743990283044917,0.378022049967985,-0.092073520941768
"Male",0.242010764813732,0.26501906331699,0.126255233047325,0.366714938821953,0.724636518777631
"Male",0.412239591690354,0.195900101086927,0.0694953472550056,0.322364959967714,0.320048128594608
"Male",0.255294106734763,0.283059685200525,0.110942154039706,0.350704054025006,-0.402535080742251
"Female",0.367269269975154,0.208283170127199,0.0740513283440677,0.35039623155358,0.0780376942705246
"Female",0.253909991066135,0.274137607174639,0.146596075819574,0.325356325939652,0.231228511604081
"Male",0.447065428585966,0.151912961978323,0.0349808961650338,0.366040713270677,-0.639976557874954
"Female",0.416257504179164,0.125245548972702,0.0517952594662707,0.406701687381864,-0.111227145673845
"Male",0.329218516778482,0.216259288711314,0.118169471971296,0.336352722538908,1.25689971465523
"Female",0.506406453903904,0.118740248651462,0.0338344641657859,0.341018833278848,-0.0235912061575099
"Male",0.45040309716281,0.206234365698327,0.0874493708109,0.255913166327964,-0.194753717460309
"Male",0.463943769167199,0.0948365722856578,0.0122375050320234,0.42898215351512,-2.28563354376193
"Male",0.384779431585406,0.206687305933811,0.0291050766322341,0.379428185848549,-1.16624996989058
"Male",0.41235125668454,0.170192904697681,0.0445410363680128,0.372914802249766,0.358967815903705
"Female",0.331954148875501,0.300883944019796,0.0963865337346343,0.270775373370069,-0.925585644448141
"Female",0.336017293251522,0.289212835433066,0.0688149041276156,0.305954967187797,0.27908353395222
"Female",0.427392926113012,0.157168440869993,0.049261077159828,0.366177555857167,0.120254845138138
"Male",0.481179268810364,0.106672574621297,0.0534804111850051,0.358667745383334,-0.531046575450722
"Male",0.388859622406521,0.149972597203081,0.0569520333645104,0.404215747025888,-0.611086277363546
"Female",0.45927276673064,0.102494859965739,0.035592974444903,0.402639398858719,0.286747696888349
"Female",0.259952738672006,0.235824556205502,0.158511338922641,0.34571136619985,0.647531758845687
"Male",0.521862147162922,0.0823392210347515,0.0419819126967347,0.353816719105592,-0.447587602964931
"Male",0.495326425414004,0.0992498231422608,0.0788581250781964,0.326565626365539,-0.0788328716479058
"Male",0.279730942482526,0.198161576169386,0.11926242986249,0.402845051485598,-0.0581532231306
"Female",0.277271231197769,0.309576924236241,0.118444954407183,0.294706890158807,0.266649331820345
"Male",0.436779759037044,0.170426695201984,0.0626002653061855,0.330193280454786,-0.962517238083315
"Female",0.368814140318332,0.174717398722743,0.0876746389948879,0.368793821964037,1.16521296102578
"Female",0.449626422447278,0.152817998158234,0.0653275214153675,0.33222805797912,0.0977145800709212
"Female",0.377682072579209,0.176944727782333,0.111995323215839,0.333377876422619,0.691034485715837
"Female",0.486700193108236,0.134528297185848,0.0197884122661328,0.358983097439783,-0.721656988019451
"Female",0.406861131709641,0.18999603128327,0.117151884777786,0.285990952229303,-0.0393789616270598
"Male",0.319543830931018,0.172531015704879,0.149046160722814,0.35887899264129,-0.321611963428205
"Female",0.435468903792986,0.139430552702211,0.0404770129822925,0.384623530522511,-0.300376762718205
"Female",0.324978700709936,0.292981448252339,0.0837538721993727,0.298285978838352,0.611024908560567
"Male",0.497118796096375,0.11082950729362,0.0101044604424849,0.381947236167521,-0.970176951653312
"Female",0.437007048402878,0.124260579057518,0.0476779852271868,0.391054387312417,0.105792172861844
"Female",0.502035385342711,0.0862710332995226,0.0211257524692416,0.390567828888525,-0.449327065956684
"Female",0.331421881950073,0.205076362428796,0.0685595011304701,0.394942254490661,-0.53628747470837
"Male",0.470965494141273,0.178857048016392,0.0433673391924352,0.306810118649899,-1.05833808249872
"Female",0.27480003151626,0.239188208859173,0.0786115779228041,0.407400181701763,-0.0756979645510971
"Female",0.393919242852798,0.280988482889771,0.0501281076350391,0.274964166622393,0.158650594020728
"Female",0.449653394278231,0.0961982131135255,0.0161727529715474,0.437975639636697,-1.42208734889917
"Male",0.27844101948633,0.304821473136937,0.105913929001673,0.31082357837506,-0.0462347992083906
"Male",0.358551663634865,0.157394536016512,0.0441533418901692,0.439900458458454,-0.76305944821879
"Male",0.412473185733636,0.187593545485109,0.0782618486858037,0.321671420095451,0.160006078699525
"Female",0.199290509995714,0.337307990488546,0.10023160717303,0.36316989234271,0.486217380911988
"Male",0.437108228585615,0.139886931665595,0.0416215406761405,0.38138329907265,-0.791397507009478
"Male",0.511231540776454,0.0776723648333223,0.0402761045507056,0.370819989839518,-1.06481090855257
"Female",0.438427201830427,0.0826819218232234,0.0912093887009086,0.387681487645441,-0.381450539365051
"Female",0.307658810333715,0.226951333499868,0.0971227493567855,0.368267106809632,0.589896837395564
"Female",0.413264561421992,0.197314009954398,0.0211865818784165,0.368234846745194,0.363372535803581
"Male",0.46462193917119,0.209510576537642,0.0516885721689228,0.274178912122246,0.18953975771274
"Male",0.4991048468056,0.0900095078064954,0.0277534175980346,0.38313222778987,-1.0401325288376
"Female",0.431572083593953,0.16098767386748,0.0831989904278839,0.324241252110683,0.0662214551053317
"Female",0.477253166713287,0.0750675012098705,0.039582395582954,0.408096936493889,-0.406125920431421
"Female",0.305544111623044,0.194349325792144,0.0438922520571709,0.456214310527641,-0.514849596121015
"Female",0.425240268448279,0.13093382724037,0.0438164912509942,0.400009413060356,0.851565939195669
"Female",0.282134564900932,0.265282805546888,0.101722462816375,0.350860166735805,0.164732467045462
"Female",0.415371943921797,0.188469386154158,0.133321974853915,0.26283669507013,-0.307528653256424
"Male",0.209369429058835,0.42200951997463,0.166599140101657,0.202021910864877,-0.279512753770945
"Female",0.466695225567183,0.141323758813593,0.0403859603601351,0.351595055259089,-0.629961292468482
"Male",0.51286719169214,0.10592116970391,0.0537345175746533,0.327477121029297,-0.0768985652693746
"Female",0.457297729852227,0.125061609541877,0.0419361379059696,0.375704522699927,-0.111955398766102
"Male",0.478459576370858,0.134539801813966,0.0644475630971122,0.322553058718063,-1.01439579524417
"Female",0.474320878173298,0.0622841357538222,0.0354154924213779,0.427979493651501,-0.59259757279785
"Female",0.390282270749406,0.228243937584525,0.0479889124993052,0.333484879166764,0.095525011073695
"Female",0.372324070335351,0.186127370694143,0.133865945865477,0.307682613105029,0.0768957452319462
"Male",0.494316238633196,0.0900035147223754,0.0284720500520596,0.387208196592369,-1.03181410186557
"Male",0.360461015408804,0.180875337807615,0.078755207301465,0.379908439482116,-0.939032381007271
"Female",0.523768420845787,0.080821807035512,0.0483444337381046,0.347065338380596,-0.216681107815896
"Male",0.379542080230679,0.124775258660029,0.0418029919840869,0.453879669125206,-1.16009803033443
"Female",0.386479219742985,0.165456547628322,0.0479341341968815,0.400130098431811,0.520210526603228
"Female",0.327193819198889,0.151614779577486,0.108074329266519,0.413117071957106,-0.229908204647156
"Female",0.591846660703534,0.0396618212037172,0.0266389233773366,0.341852594715412,0.193512195679215
"Female",0.489465314491348,0.104059624245931,0.0983828178968927,0.308092243365829,0.946038679977446
"Female",0.454633806089004,0.160617391935428,0.0585699592446912,0.326178842730877,0.15605513995704
"Female",0.455081636617772,0.1370845131369,0.0782996470092677,0.32953420323606,0.572989208297686
"Male",0.514768578203821,0.103304928090517,0.038961746309362,0.3429647473963,0.0544494463880285
"Female",0.449594396817117,0.0370499588180963,0.0167638726109331,0.496591771753853,-0.417951512412117
"Female",0.410586266403631,0.180862780758342,0.067389272303716,0.34116168053431,-0.0253476293498281
"Female",0.403805711576702,0.181415408233123,0.0931582769596923,0.321620603230482,0.704772745550084
"Female",0.380375593437363,0.149826878100482,0.0318517662499494,0.437945762212205,-0.985653279759473
"Female",0.680851795885392,0.0495534865114516,0.0173366996806183,0.252258017922538,-0.29212510790538
"Female",0.27038392124539,0.405617205535473,0.0418831134514027,0.282115759767735,-0.0562877189887296
"Male",0.266665613910164,0.247177303689528,0.111639406662827,0.374517675737481,0.503466421689127
"Female",0.47915623525413,0.168979081880263,0.0604678986748331,0.291396784190774,0.248714183448842
"Female",0.357414612459593,0.271043209549928,0.108285802779831,0.263256375210649,0.634890433649144
"Female",0.335624336642763,0.227810680333149,0.0676625403940858,0.368902442630002,0.499971864658755
"Female",0.443250050168336,0.154638911612859,0.0732354192766777,0.328875618942128,0.0486955022315602
"Male",0.340334511604525,0.215406203127558,0.179035789872198,0.265223495395718,0.0664414081112139
"Female",0.564463922750964,0.0947157124473311,0.040155362339429,0.300665002462276,-0.0627482555103277
"Female",0.221708113480987,0.255773281430964,0.119938447989437,0.402580157098612,0.849518710337249
"Female",0.299638947959311,0.203799344487959,0.0841020345535982,0.412459672999132,0.268128974482861
"Female",0.324562623151982,0.260044432638445,0.0735234541769244,0.341869490032649,0.788558265771146
"Male",0.430882388588347,0.128237853674753,0.0413674745429082,0.399512283193993,-1.4237474941256
"Male",0.57420213536914,0.0689109519822445,0.0249943920645637,0.331892520584051,-0.857322302810379
"Male",0.418965084595033,0.159887503671055,0.139723229916141,0.281424181817771,-0.618396882710235
"Female",0.370161290769504,0.160520282816298,0.0963003146380467,0.373018111776151,0.274619245618567
"Female",0.278556176846732,0.285155771318372,0.0995929323195834,0.336695119515313,0.388602091385344
"Female",0.336845494477575,0.235219942711984,0.0861959281197856,0.341738634690655,0.45310431547715
"Male",0.297505186986396,0.228030512196649,0.151607601930483,0.322856698886472,-0.0868284313106955
"Male",0.318135219068292,0.16221488625533,0.0839492300037711,0.435700664672607,-0.217007684106831
"Female",0.377938530207996,0.140756820172638,0.108718338245278,0.372586311374087,0.00407092595168052
"Female",0.42976664424322,0.142194081304113,0.0489564014624822,0.379082872990185,-0.457811983503442
"Female",0.339547507358855,0.191571440355603,0.104338493529747,0.364542558755796,-0.223680639342522
"Male",0.45096018543131,0.19734356030651,0.0794522786877826,0.272243975574398,-0.10375566427665
"Male",0.371397530694875,0.233812391489616,0.0368317468551644,0.357958330960344,0.16595606017971
"Female",0.476906712119968,0.0968390343118415,0.0287541460472529,0.397500107520937,-0.565392419357319
"Female",0.314688412683827,0.221012879486757,0.0454095865401577,0.418889121289259,-0.0484338656980507
"Female",0.406349944446182,0.244757853218287,0.0899654133099839,0.258926789025548,0.504713110506926
"Male",0.435636108535339,0.140386183496184,0.0845036524300121,0.339474055538465,0.237247180624554
"Male",0.390259295924274,0.117203317336733,0.033460464381184,0.459076922357808,-0.0496008336109697
"Female",0.502184559884964,0.12849751329867,0.0502101599709627,0.319107766845403,0.851646116600797
"Female",0.389363015216437,0.145438913563599,0.0370608843164799,0.428137186903484,-0.639602586455816
"Male",0.387551977869031,0.181931923172001,0.136488092228561,0.294028006730407,0.0211127281784685
"Female",0.244404930943188,0.382981872691215,0.0763415628880497,0.296271633477547,-0.408035309879635
"Female",0.312144776173228,0.23968999389957,0.0961044768046044,0.352060753122597,0.419123807776201
"Female",0.462617436059588,0.0983225229087807,0.070562797428039,0.368497243603593,-0.1878491942454
"Female",0.374438694095053,0.206597514641607,0.0692067709083464,0.349757020354993,-0.306685427488126
"Female",0.452537055835177,0.109262632086419,0.0606932371054296,0.377507074972974,0.66131209309083
"Female",0.3356273691096,0.277321986764214,0.129939835910828,0.257110808215357,0.334661341865817
"Female",0.351082361699724,0.262363041160016,0.0720038493655986,0.314550747774661,1.10197067288487
"Male",0.415975462808979,0.16801710804005,0.0491008176735849,0.366906611477387,-0.616942962873543
"Male",0.366848527688494,0.155901255031735,0.172305177227586,0.304945040052186,1.23912344839408
"Male",0.47804138579076,0.0746152246026459,0.0237392243987042,0.42360416520789,-0.589256345118284
"Male",0.461659798099089,0.152386271281681,0.0442251521948521,0.341728778424378,-0.557533802991095
"Male",0.425781621282218,0.154876466671271,0.0335025837077109,0.3858393283388,-1.17470965814244
"Female",0.482095225746201,0.138299509317715,0.040070297571345,0.339534967364739,0.805874677517234
"Female",0.358227169751842,0.154003704767533,0.0496406826170413,0.438128442863584,0.416844306745259
"Male",0.423818680029922,0.227149860974153,0.0897154781152774,0.259315980880648,-0.29360815709347
"Female",0.443235492046594,0.130817561224699,0.0251881355482505,0.400758811180457,0.682931418485499
"Male",0.479594543134879,0.205252416401189,0.0601180287308474,0.255035011733084,-0.331225088354947
"Female",0.481061781153017,0.109169450681882,0.0405279547246022,0.369240813440498,-0.252181862231098
"Female",0.607472176327216,0.0592514850055268,0.0336288169771777,0.299647521690079,0.886413341275176
"Female",0.420047680803138,0.133724886982794,0.0658515724291953,0.380375859784873,0.480111177822681
"Male",0.269494339472024,0.310539878380734,0.0684937777658471,0.351472004381394,-0.804056907640425
"Female",0.378402888487072,0.111312205131943,0.0484918960970118,0.461793010283973,-0.652467050510762
"Female",0.469247932983902,0.127715919569627,0.108431572363829,0.294604575082642,0.206427467530355
"Male",0.472026933604935,0.13228277837706,0.0341573027627025,0.361532985255303,0.850498870175594
"Male",0.338883344113332,0.254226122002643,0.068520479793978,0.338370054090048,-0.437882624176318
"Female",0.375888057017979,0.156374644185621,0.0971703561749758,0.370566942621424,0.431345355608508
"Male",0.526851316502966,0.142393951453594,0.0337049424700011,0.297049789573439,-0.710582235310599
"Female",0.478849976949323,0.136829991509946,0.0529283520923955,0.331391679448336,0.0663489402734736
"Male",0.340943529850197,0.193140540791508,0.0954117687987492,0.370504160559546,-0.636684515307297
"Female",0.409689050476548,0.223555960839448,0.0928237232542199,0.273931265429784,-0.60139065199019
"Male",0.365915300257393,0.177268084659219,0.040445338838624,0.416371276244764,-0.71270806486433
"Female",0.376400145214605,0.177099784454252,0.0763845109887287,0.370115559342414,0.0527673226123983
"Female",0.37444728557803,0.166834179189888,0.0697351276689482,0.388983407563133,-1.04650164754704
